Time: 0.118669
X,Y,UX,UY,Rho,P,E
0.0075,0.855,0,4.45154e-15,0.125,0.1,0.25
0.0075,0.865,0,3.42954e-16,0.125,0.1,0.25
0.0075,0.875,0,3.60968e-18,0.125,0.1,0.25
0.0075,0.885,0,0,0.125,0.1,0.25
0.0075,0.895,0,0,0.125,0.1,0.25
0.0075,0.905,0,0,0.125,0.1,0.25
0.0075,0.915,0,0,0.125,0.1,0.25
0.0075,0.925,0,0,0.125,0.1,0.25
0.0075,0.935,0,0,0.125,0.1,0.25
0.0075,0.945,0,0,0.125,0.1,0.25
0.0075,0.955,0,0,0.125,0.1,0.25
0.0075,0.965,0,0,0.125,0.1,0.25
0.0075,0.975,0,0,0.125,0.1,0.25
0.0075,0.985,0,0,0.125,0.1,0.25
0.0075,0.995,0,0,0.125,0.1,0.25
0.0125,0.005,0,0,1,1,2.5
0.0125,0.015,0,0,1,1,2.5
0.0125,0.025,0,0,1,1,2.5
0.0125,0.035,0,0,1,1,2.5
0.0125,0.045,0,0,1,1,2.5
0.0125,0.055,0,0,1,1,2.5
0.0125,0.065,0,0,1,1,2.5
0.0125,0.075,0,0,1,1,2.5
0.0125,0.085,0,0,1,1,2.5
0.0125,0.095,0,0,1,1,2.5
0.0125,0.105,0,0,1,1,2.5
0.0125,0.115,0,0,1,1,2.5
0.0125,0.125,0,0,1,1,2.5
0.0125,0.135,0,3.60968e-17,1,1,2.5
0.0125,0.145,0,3.863e-16,1,1,2.5
0.0125,0.155,0,3.39381e-15,1,1,2.5
0.0125,0.165,0,2.36333e-14,1,1,2.5
0.0125,0.175,0,1.5579e-13,1,1,2.5
0.0125,0.185,0,9.85708e-13,1,1,2.5
0.0125,0.195,0,6.03805e-12,1,1,2.5
0.0125,0.205,0,3.56329e-11,1,1,2.5
0.0125,0.215,0,2.02141e-10,1,1,2.5
0.0125,0.225,0,1.10074e-09,1,1,2.5
0.0125,0.235,0,5.74588e-09,1,1,2.5
0.0125,0.245,0,2.87077e-08,1,1,2.5
0.0125,0.255,0,1.37062e-07,1,1,2.5
0.0125,0.265,0,6.24255e-07,0.999999,0.999999,2.5
0.0125,0.275,0,2.70713e-06,0.999998,0.999997,2.49999
0.0125,0.285,0,1.11543e-05,0.999991,0.999987,2.49997
0.0125,0.295,0,4.35615e-05,0.999963,0.999948,2.49987
0.0125,0.305,0,0.000160781,0.999864,0.99981,2.49952
0.0125,0.315,0,0.000558783,0.999528,0.999339,2.49835
0.0125,0.325,0,0.00182059,0.998461,0.997848,2.49462
0.0125,0.335,0,0.00551485,0.995339,0.99349,2.48374
0.0125,0.345,0,0.0156996,0.986798,0.981571,2.45405
0.0125,0.355,0,0.0397315,0.966886,0.953932,2.38559
0.0125,0.365,0,0.0790645,0.934949,0.910125,2.27823
0.0125,0.375,0,0.129591,0.895156,0.856378,2.14846
0.0125,0.385,0,0.186834,0.851736,0.798801,2.01187
0.0125,0.395,0,0.24779,0.807418,0.741224,1.87785
0.0125,0.405,0,0.310754,0.763457,0.68535,1.75024
0.0125,0.415,0,0.375247,0.720719,0.632246,1.63136
0.0125,0.425,0,0.440179,0.67919,0.581833,1.52038
0.0125,0.435,0,0.506138,0.639713,0.535028,1.41951
0.0125,0.445,0,0.571285,0.601583,0.490895,1.32541
0.0125,0.455,0,0.637203,0.566161,0.450819,1.24199
0.0125,0.465,0,0.70029,0.532601,0.413882,1.1653
0.0125,0.475,0,0.762131,0.502263,0.380966,1.09828
0.0125,0.485,0,0.821937,0.474084,0.351532,1.03897
0.0125,0.495,0,0.876076,0.448166,0.325132,0.984815
0.0125,0.505,0,0.912416,0.433462,0.309654,0.954564
0.0125,0.515,0,0.928576,0.426268,0.302743,0.940633
0.0125,0.525,0,0.931232,0.423015,0.301335,0.936755
0.0125,0.535,0,0.92841,0.423224,0.302027,0.937466
0.0125,0.545,0,0.925334,0.425629,0.303487,0.940939
0.0125,0.555,0,0.924327,0.427541,0.304562,0.944046
0.0125,0.565,0,0.926496,0.42708,0.304013,0.943334
0.0125,0.575,0,0.929988,0.423177,0.3029,0.940249
0.0125,0.585,0,0.930805,0.413841,0.302514,0.935559
0.0125,0.595,0,0.928109,0.3925,0.302776,0.925987
0.0125,0.605,0,0.927693,0.356165,0.30289,0.910484
0.0125,0.615,0,0.926913,0.313311,0.302738,0.891438
0.0125,0.625,0,0.92557,0.27747,0.302557,0.875243
0.0125,0.635,0,0.92816,0.261895,0.303384,0.871269
0.0125,0.645,0,0.927675,0.258611,0.303375,0.869716
0.0125,0.655,0,0.926502,0.259821,0.303015,0.869054
0.0125,0.665,0,0.926637,0.262713,0.302815,0.869829
0.0125,0.675,0,0.928886,0.265779,0.303658,0.873806
0.0125,0.685,0,0.932056,0.267652,0.304726,0.878074
0.0125,0.695,0,0.924035,0.265749,0.301976,0.868394
0.0125,0.705,0,0.728374,0.226938,0.242709,0.666971
0.0125,0.715,0,0.226779,0.15066,0.133351,0.337252
0.0125,0.725,0,0.0283114,0.128089,0.103763,0.259459
0.0125,0.735,0,0.0030122,0.125346,0.100398,0.250997
0.0125,0.745,0,0.000316216,0.125037,0.100042,0.250105
0.0125,0.755,0,3.3117e-05,0.125004,0.100004,0.250011
0.0125,0.765,0,3.46471e-06,0.125,0.1,0.250001
0.0125,0.775,0,3.62283e-07,0.125,0.1,0.25
0.0125,0.785,0,3.78452e-08,0.125,0.1,0.25
0.0125,0.795,0,3.94724e-09,0.125,0.1,0.25
0.0125,0.805,0,4.10775e-10,0.125,0.1,0.25
0.0125,0.815,0,4.2621e-11,0.125,0.1,0.25
0.0125,0.825,0,4.40529e-12,0.125,0.1,0.25
0.0125,0.835,0,4.52731e-13,0.125,0.1,0.25
0.0125,0.845,0,4.62262e-14,0.125,0.1,0.25
0.0125,0.855,0,4.45154e-15,0.125,0.1,0.25
0.0125,0.865,0,3.42954e-16,0.125,0.1,0.25
0.0125,0.875,0,3.60968e-18,0.125,0.1,0.25
0.0125,0.885,0,0,0.125,0.1,0.25
0.0125,0.895,0,0,0.125,0.1,0.25
0.0125,0.905,0,0,0.125,0.1,0.25
0.0125,0.915,0,0,0.125,0.1,0.25
0.0125,0.925,0,0,0.125,0.1,0.25
0.0125,0.935,0,0,0.125,0.1,0.25
0.0125,0.945,0,0,0.125,0.1,0.25
0.0125,0.955,0,0,0.125,0.1,0.25
0.0125,0.965,0,0,0.125,0.1,0.25
0.0125,0.975,0,0,0.125,0.1,0.25
0.0125,0.985,0,0,0.125,0.1,0.25
0.0125,0.995,0,0,0.125,0.1,0.25
0.0175,0.005,0,0,1,1,2.5
0.0175,0.015,0,0,1,1,2.5
0.0175,0.025,0,0,1,1,2.5
0.0175,0.035,0,0,1,1,2.5
0.0175,0.045,0,0,1,1,2.5
0.0175,0.055,0,0,1,1,2.5
0.0175,0.065,0,0,1,1,2.5
0.0175,0.075,0,0,1,1,2.5
0.0175,0.085,0,0,1,1,2.5
0.0175,0.095,0,0,1,1,2.5
0.0175,0.105,0,0,1,1,2.5
0.0175,0.115,0,0,1,1,2.5
0.0175,0.125,0,0,1,1,2.5
0.0175,0.135,0,3.60968e-17,1,1,2.5
0.0175,0.145,0,3.863e-16,1,1,2.5
0.0175,0.155,0,3.39381e-15,1,1,2.5
0.0175,0.165,0,2.36333e-14,1,1,2.5
0.0175,0.175,0,1.5579e-13,1,1,2.5
0.0175,0.185,0,9.85708e-13,1,1,2.5
0.0175,0.195,0,6.03805e-12,1,1,2.5
0.0175,0.205,0,3.56329e-11,1,1,2.5
0.0175,0.215,0,2.02141e-10,1,1,2.5
0.0175,0.225,0,1.10074e-09,1,1,2.5
0.0175,0.235,0,5.74588e-09,1,1,2.5
0.0175,0.245,0,2.87077e-08,1,1,2.5
0.0175,0.255,0,1.37062e-07,1,1,2.5
0.0175,0.265,0,6.24255e-07,0.999999,0.999999,2.5
0.0175,0.275,0,2.70713e-06,0.999998,0.999997,2.49999
0.0175,0.285,0,1.11543e-05,0.999991,0.999987,2.49997
0.0175,0.295,0,4.35615e-05,0.999963,0.999948,2.49987
0.0175,0.305,0,0.000160781,0.999864,0.99981,2.49952
0.0175,0.315,0,0.000558783,0.999528,0.999339,2.49835
0.0175,0.325,0,0.00182059,0.998461,0.997848,2.49462
0.0175,0.335,0,0.00551485,0.995339,0.99349,2.48374
0.0175,0.345,0,0.0156996,0.986798,0.981571,2.45405
0.0175,0.355,0,0.0397315,0.966886,0.953932,2.38559
0.0175,0.365,0,0.0790645,0.934949,0.910125,2.27823
0.0175,0.375,0,0.129591,0.895156,0.856378,2.14846
0.0175,0.385,0,0.186834,0.851736,0.798801,2.01187
0.0175,0.395,0,0.24779,0.807418,0.741224,1.87785
0.0175,0.405,0,0.310754,0.763457,0.68535,1.75024
0.0175,0.415,0,0.375247,0.720719,0.632246,1.63136
0.0175,0.425,0,0.440179,0.67919,0.581833,1.52038
0.0175,0.435,0,0.506138,0.639713,0.535028,1.41951
0.0175,0.445,0,0.571285,0.601583,0.490895,1.32541
0.0175,0.455,0,0.637203,0.566161,0.450819,1.24199
0.0175,0.465,0,0.70029,0.532601,0.413882,1.1653
0.0175,0.475,0,0.762131,0.502263,0.380966,1.09828
0.0175,0.485,0,0.821937,0.474084,0.351532,1.03897
0.0175,0.495,0,0.876076,0.448166,0.325132,0.984815
0.0175,0.505,0,0.912416,0.433462,0.309654,0.954564
0.0175,0.515,0,0.928576,0.426268,0.302743,0.940633
0.0175,0.525,0,0.931232,0.423015,0.301335,0.936755
0.0175,0.535,0,0.92841,0.423224,0.302027,0.937466
0.0175,0.545,0,0.925334,0.425629,0.303487,0.940939
0.0175,0.555,0,0.924327,0.427541,0.304562,0.944046
0.0175,0.565,0,0.926496,0.42708,0.304013,0.943334
0.0175,0.575,0,0.929988,0.423177,0.3029,0.940249
0.0175,0.585,0,0.930805,0.413841,0.302514,0.935559
0.0175,0.595,0,0.928109,0.3925,0.302776,0.925987
0.0175,0.605,0,0.927693,0.356165,0.30289,0.910484
0.0175,0.615,0,0.926913,0.313311,0.302738,0.891438
0.0175,0.625,0,0.92557,0.27747,0.302557,0.875243
0.0175,0.635,0,0.92816,0.261895,0.303384,0.871269
0.0175,0.645,0,0.927675,0.258611,0.303375,0.869716
0.0175,0.655,0,0.926502,0.259821,0.303015,0.869054
0.0175,0.665,0,0.926637,0.262713,0.302815,0.869829
0.0175,0.675,0,0.928886,0.265779,0.303658,0.873806
0.0175,0.685,0,0.932056,0.267652,0.304726,0.878074
0.0175,0.695,0,0.924035,0.265749,0.301976,0.868394
0.0175,0.705,0,0.728374,0.226938,0.242709,0.666971
0.0175,0.715,0,0.226779,0.15066,0.133351,0.337252
0.0175,0.725,0,0.0283114,0.128089,0.103763,0.259459
0.0175,0.735,0,0.0030122,0.125346,0.100398,0.250997
0.0175,0.745,0,0.000316216,0.125037,0.100042,0.250105
0.0175,0.755,0,3.3117e-05,0.125004,0.100004,0.250011
0.0175,0.765,0,3.46471e-06,0.125,0.1,0.250001
0.0175,0.775,0,3.62283e-07,0.125,0.1,0.25
0.0175,0.785,0,3.78452e-08,0.125,0.1,0.25
0.0175,0.795,0,3.94724e-09,0.125,0.1,0.25
0.0175,0.805,0,4.10775e-10,0.125,0.1,0.25
0.0175,0.815,0,4.2621e-11,0.125,0.1,0.25
0.0175,0.825,0,4.40529e-12,0.125,0.1,0.25
0.0175,0.835,0,4.52731e-13,0.125,0.1,0.25
0.0175,0.845,0,4.62262e-14,0.125,0.1,0.25
0.0175,0.855,0,4.45154e-15,0.125,0.1,0.25
0.0175,0.865,0,3.42954e-16,0.125,0.1,0.25
0.0175,0.875,0,3.60968e-18,0.125,0.1,0.25
0.0175,0.885,0,0,0.125,0.1,0.25
0.0175,0.895,0,0,0.125,0.1,0.25
0.0175,0.905,0,0,0.125,0.1,0.25
0.0175,0.915,0,0,0.125,0.1,0.25
0.0175,0.925,0,0,0.125,0.1,0.25
0.0175,0.935,0,0,0.125,0.1,0.25
0.0175,0.945,0,0,0.125,0.1,0.25
0.0175,0.955,0,0,0.125,0.1,0.25
0.0175,0.965,0,0,0.125,0.1,0.25
0.0175,0.975,0,0,0.125,0.1,0.25
0.0175,0.985,0,0,0.125,0.1,0.25
0.0175,0.995,0,0,0.125,0.1,0.25
0.0225,0.005,0,0,1,1,2.5
0.0225,0.015,0,0,1,1,2.5
0.0225,0.025,0,0,1,1,2.5
0.0225,0.035,0,0,1,1,2.5
0.0225,0.045,0,0,1,1,2.5
0.0225,0.055,0,0,1,1,2.5
0.0225,0.065,0,0,1,1,2.5
0.0225,0.075,0,0,1,1,2.5
0.0225,0.085,0,0,1,1,2.5
0.0225,0.095,0,0,1,1,2.5
0.0225,0.105,0,0,1,1,2.5
0.0225,0.115,0,0,1,1,2.5
0.0225,0.125,0,0,1,1,2.5
0.0225,0.135,0,3.60968e-17,1,1,2.5
0.0225,0.145,0,3.863e-16,1,1,2.5
0.0225,0.155,0,3.39381e-15,1,1,2.5
0.0225,0.165,0,2.36333e-14,1,1,2.5
0.0225,0.175,0,1.5579e-13,1,1,2.5
0.0225,0.185,0,9.85708e-13,1,1,2.5
0.0225,0.195,0,6.03805e-12,1,1,2.5
0.0225,0.205,0,3.56329e-11,1,1,2.5
0.0225,0.215,0,2.02141e-10,1,1,2.5
0.0225,0.225,0,1.10074e-09,1,1,2.5
0.0225,0.235,0,5.74588e-09,1,1,2.5
0.0225,0.245,0,2.87077e-08,1,1,2.5
0.0225,0.255,0,1.37062e-07,1,1,2.5
0.0225,0.265,0,6.24255e-07,0.999999,0.999999,2.5
0.0225,0.275,0,2.70713e-06,0.999998,0.999997,2.49999
0.0225,0.285,0,1.11543e-05,0.999991,0.999987,2.49997
0.0225,0.295,0,4.35615e-05,0.999963,0.999948,2.49987
0.0225,0.305,0,0.000160781,0.999864,0.99981,2.49952
0.0225,0.315,0,0.000558783,0.999528,0.999339,2.49835
0.0225,0.325,0,0.00182059,0.998461,0.997848,2.49462
0.0225,0.335,0,0.00551485,0.995339,0.99349,2.48374
0.0225,0.345,0,0.0156996,0.986798,0.981571,2.45405
0.0225,0.355,0,0.0397315,0.966886,0.953932,2.38559
0.0225,0.365,0,0.0790645,0.934949,0.910125,2.27823
0.0225,0.375,0,0.129591,0.895156,0.856378,2.14846
0.0225,0.385,0,0.186834,0.851736,0.798801,2.01187
0.0225,0.395,0,0.24779,0.807418,0.741224,1.87785
0.0225,0.405,0,0.310754,0.763457,0.68535,1.75024
0.0225,0.415,0,0.375247,0.720719,0.632246,1.63136
0.0225,0.425,0,0.440179,0.67919,0.581833,1.52038
0.0225,0.435,0,0.506138,0.639713,0.535028,1.41951
0.0225,0.445,0,0.571285,0.601583,0.490895,1.32541
0.0225,0.455,0,0.637203,0.566161,0.450819,1.24199
0.0225,0.465,0,0.70029,0.532601,0.413882,1.1653
0.0225,0.475,0,0.762131,0.502263,0.380966,1.09828
0.0225,0.485,0,0.821937,0.474084,0.351532,1.03897
0.0225,0.495,0,0.876076,0.448166,0.325132,0.984815
0.0225,0.505,0,0.912416,0.433462,0.309654,0.954564
0.0225,0.515,0,0.928576,0.426268,0.302743,0.940633
0.0225,0.525,0,0.931232,0.423015,0.301335,0.936755
0.0225,0.535,0,0.92841,0.423224,0.302027,0.937466
0.0225,0.545,0,0.925334,0.425629,0.303487,0.940939
0.0225,0.555,0,0.924327,0.427541,0.304562,0.944046
0.0225,0.565,0,0.926496,0.42708,0.304013,0.943334
0.0225,0.575,0,0.929988,0.423177,0.3029,0.940249
0.0225,0.585,0,0.930805,0.413841,0.302514,0.935559
0.0225,0.595,0,0.928109,0.3925,0.302776,0.925987
0.0225,0.605,0,0.927693,0.356165,0.30289,0.910484
0.0225,0.615,0,0.926913,0.313311,0.302738,0.891438
0.0225,0.625,0,0.92557,0.27747,0.302557,0.875243
0.0225,0.635,0,0.92816,0.261895,0.303384,0.871269
0.0225,0.645,0,0.927675,0.258611,0.303375,0.869716
0.0225,0.655,0,0.926502,0.259821,0.303015,0.869054
0.0225,0.665,0,0.926637,0.262713,0.302815,0.869829
0.0225,0.675,0,0.928886,0.265779,0.303658,0.873806
0.0225,0.685,0,0.932056,0.267652,0.304726,0.878074
0.0225,0.695,0,0.924035,0.265749,0.301976,0.868394
0.0225,0.705,0,0.728374,0.226938,0.242709,0.666971
0.0225,0.715,0,0.226779,0.15066,0.133351,0.337252
0.0225,0.725,0,0.0283114,0.128089,0.103763,0.259459
0.0225,0.735,0,0.0030122,0.125346,0.100398,0.250997
0.0225,0.745,0,0.000316216,0.125037,0.100042,0.250105
0.0225,0.755,0,3.3117e-05,0.125004,0.100004,0.250011
0.0225,0.765,0,3.46471e-06,0.125,0.1,0.250001
0.0225,0.775,0,3.62283e-07,0.125,0.1,0.25
0.0225,0.785,0,3.78452e-08,0.125,0.1,0.25
0.0225,0.795,0,3.94724e-09,0.125,0.1,0.25
0.0225,0.805,0,4.10775e-10,0.125,0.1,0.25
0.0225,0.815,0,4.2621e-11,0.125,0.1,0.25
0.0225,0.825,0,4.40529e-12,0.125,0.1,0.25
0.0225,0.835,0,4.52731e-13,0.125,0.1,0.25
